forecast_horizon,context_window,dropout_rate,rmse,mae,forecast,actual
16,12,0.3,5.123611652952286,5.0331714212305325,"[np.float32(8.144011), np.float32(7.838222), np.float32(7.6221676), np.float32(7.474156), np.float32(7.414703), np.float32(7.443966), np.float32(7.554146), np.float32(7.686039), np.float32(7.8598933), np.float32(8.114643), np.float32(8.368416), np.float32(8.678106), np.float32(9.052956), np.float32(9.082796), np.float32(9.156477), np.float32(9.262089)]","[3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
16,24,0.0,2.829978803217018,2.8173458039171466,"[np.float32(6.381301), np.float32(6.267017), np.float32(6.176732), np.float32(6.1059456), np.float32(6.046961), np.float32(5.9977894), np.float32(5.957357), np.float32(5.922587), np.float32(5.891579), np.float32(5.861549), np.float32(5.836869), np.float32(5.81289), np.float32(5.7880254), np.float32(5.768185), np.float32(5.750744), np.float32(5.734045)]","[3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
16,24,0.1,5.105424700689501,5.078230088890292,"[np.float32(8.198809), np.float32(8.09939), np.float32(8.039008), np.float32(8.013001), np.float32(8.009178), np.float32(8.024399), np.float32(8.056617), np.float32(8.099999), np.float32(8.150746), np.float32(8.203557), np.float32(8.26574), np.float32(8.328857), np.float32(8.390033), np.float32(8.459126), np.float32(8.531392), np.float32(8.60387)]","[3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
16,24,0.2,4.877167352866705,4.844323342979648,"[np.float32(7.9522395), np.float32(7.8259335), np.float32(7.7550135), np.float32(7.7273703), np.float32(7.7280846), np.float32(7.75129), np.float32(7.7930636), np.float32(7.84723), np.float32(7.909688), np.float32(7.9755645), np.float32(8.049814), np.float32(8.125423), np.float32(8.199926), np.float32(8.280594), np.float32(8.363539), np.float32(8.446443)]","[3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
16,24,0.3,0.757561124846331,0.701088792521583,"[np.float32(3.4957788), np.float32(3.1900756), np.float32(2.9454927), np.float32(2.7498264), np.float32(2.5936792), np.float32(2.4704916), np.float32(2.374926), np.float32(2.301936), np.float32(2.247209), np.float32(2.2067199), np.float32(2.1782746), np.float32(2.1583939), np.float32(2.1445637), np.float32(2.1360974), np.float32(2.1310785), np.float32(2.1280754)]","[3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,1,0.0,1.820770147227716,1.2374618293903823,"[np.float32(6.3830314), np.float32(4.9407005), np.float32(4.16786), np.float32(3.7623796), np.float32(3.5522203), np.float32(3.4440188), np.float32(3.3885071), np.float32(3.3600776), np.float32(3.3455327), np.float32(3.3380957), np.float32(3.3342936), np.float32(3.3323505), np.float32(3.3313568), np.float32(3.3308487), np.float32(3.3305883), np.float32(3.3304563), np.float32(3.330387), np.float32(3.3303542), np.float32(3.3303359), np.float32(3.3303266), np.float32(3.3303218), np.float32(3.3303194), np.float32(3.3303177), np.float32(3.3303168), np.float32(3.3303163), np.float32(3.3303163), np.float32(3.3303163), np.float32(3.3303163)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,1,0.1,1.8938888180885536,1.26749060961172,"[np.float32(6.2062182), np.float32(4.73549), np.float32(3.9865096), np.float32(3.6135716), np.float32(3.4301364), np.float32(3.3404741), np.float32(3.2967856), np.float32(3.2755313), np.float32(3.2651987), np.float32(3.2601771), np.float32(3.257738), np.float32(3.2565525), np.float32(3.255976), np.float32(3.2556958), np.float32(3.25556), np.float32(3.255494), np.float32(3.2554626), np.float32(3.2554474), np.float32(3.255439), np.float32(3.2554355), np.float32(3.2554333), np.float32(3.2554324), np.float32(3.2554314), np.float32(3.2554314), np.float32(3.2554314), np.float32(3.2554314), np.float32(3.2554314), np.float32(3.2554314)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,1,0.2,1.899014409784855,1.2704238796548106,"[np.float32(6.227756), np.float32(4.7488127), np.float32(3.9869087), np.float32(3.6036332), np.float32(3.4133334), np.float32(3.3194861), np.float32(3.2733614), np.float32(3.2507303), np.float32(3.2396364), np.float32(3.2342002), np.float32(3.2315373), np.float32(3.2302325), np.float32(3.2295923), np.float32(3.2292795), np.float32(3.2291267), np.float32(3.229051), np.float32(3.2290137), np.float32(3.228996), np.float32(3.2289863), np.float32(3.2289827), np.float32(3.2289808), np.float32(3.22898), np.float32(3.22898), np.float32(3.22898), np.float32(3.22898), np.float32(3.22898), np.float32(3.22898), np.float32(3.22898)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,1,0.3,2.0069680249323323,1.3453569094203293,"[np.float32(6.0100484), np.float32(4.495734), np.float32(3.7561054), np.float32(3.4031808), np.float32(3.2368054), np.float32(3.1588407), np.float32(3.1224096), np.float32(3.1054084), np.float32(3.0974803), np.float32(3.0937843), np.float32(3.0920606), np.float32(3.0912569), np.float32(3.0908818), np.float32(3.090708), np.float32(3.0906267), np.float32(3.0905893), np.float32(3.0905712), np.float32(3.0905628), np.float32(3.0905597), np.float32(3.0905588), np.float32(3.0905578), np.float32(3.0905573), np.float32(3.0905569), np.float32(3.0905566), np.float32(3.0905557), np.float32(3.0905552), np.float32(3.0905552), np.float32(3.0905552)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,2,0.0,1.2503415710123174,1.1231932607921489,"[np.float32(6.9563107), np.float32(6.7730284), np.float32(5.8256507), np.float32(5.5644255), np.float32(5.0968637), np.float32(4.894595), np.float32(4.6528516), np.float32(4.520025), np.float32(4.3907514), np.float32(4.30949), np.float32(4.2387934), np.float32(4.190803), np.float32(4.1515923), np.float32(4.1237793), np.float32(4.1018434), np.float32(4.085889), np.float32(4.0735574), np.float32(4.064458), np.float32(4.057506), np.float32(4.0523314), np.float32(4.048406), np.float32(4.0454693), np.float32(4.04325), np.float32(4.0415864), np.float32(4.04033), np.float32(4.039387), np.float32(4.0386767), np.float32(4.0381417)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,2,0.1,1.3015362791619454,1.1602204835617496,"[np.float32(6.844645), np.float32(6.648632), np.float32(5.688371), np.float32(5.430335), np.float32(4.97757), np.float32(4.7879477), np.float32(4.5649905), np.float32(4.4464617), np.float32(4.3330355), np.float32(4.2639546), np.float32(4.2049475), np.float32(4.166067), np.float32(4.1349254), np.float32(4.1134467), np.float32(4.096863), np.float32(4.0851192), np.float32(4.0762415), np.float32(4.0698557), np.float32(4.0650887), np.float32(4.0616274), np.float32(4.059063), np.float32(4.057189), np.float32(4.055808), np.float32(4.054797), np.float32(4.054053), np.float32(4.053507), np.float32(4.053105), np.float32(4.05281)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,2,0.2,1.226495294710694,1.027121453054242,"[np.float32(6.884916), np.float32(6.674934), np.float32(5.686423), np.float32(5.399823), np.float32(4.9078736), np.float32(4.687671), np.float32(4.4314523), np.float32(4.2873373), np.float32(4.149544), np.float32(4.061557), np.float32(3.9858944), np.float32(3.9340038), np.float32(3.8919253), np.float32(3.8618798), np.float32(3.8383007), np.float32(3.8210769), np.float32(3.807806), np.float32(3.7979877), np.float32(3.7904992), np.float32(3.7849195), np.float32(3.780688), np.float32(3.7775214), np.float32(3.7751296), np.float32(3.7733355), np.float32(3.7719817), np.float32(3.770966), np.float32(3.7701995), np.float32(3.769623)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,2,0.3,1.2519347767042857,1.0360903512824786,"[np.float32(6.8222957), np.float32(6.598532), np.float32(5.6103854), np.float32(5.3212566), np.float32(4.8397055), np.float32(4.623006), np.float32(4.376011), np.float32(4.2366385), np.float32(4.105372), np.float32(4.021439), np.float32(3.9500766), np.float32(3.9011428), np.float32(3.8618114), np.float32(3.8337634), np.float32(3.8119104), np.float32(3.7959816), np.float32(3.783785), np.float32(3.774784), np.float32(3.7679577), np.float32(3.7628865), np.float32(3.7590609), np.float32(3.756208), np.float32(3.754062), np.float32(3.7524583), np.float32(3.7512536), np.float32(3.7503526), np.float32(3.7496772), np.float32(3.7491705)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,4,0.0,1.3776166605759692,1.262967263614522,"[np.float32(7.3104897), np.float32(7.2350445), np.float32(7.159507), np.float32(6.900056), np.float32(6.3806434), np.float32(6.2659817), np.float32(6.101623), np.float32(5.885398), np.float32(5.674689), np.float32(5.5590043), np.float32(5.4260306), np.float32(5.29289), np.float32(5.179674), np.float32(5.0905986), np.float32(5.001525), np.float32(4.920421), np.float32(4.8507395), np.float32(4.78979), np.float32(4.7329507), np.float32(4.682414), np.float32(4.638016), np.float32(4.598311), np.float32(4.5623655), np.float32(4.530462), np.float32(4.5021176), np.float32(4.4767346), np.float32(4.4540052), np.float32(4.433783)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,4,0.1,4.0266191508463045,3.625899695834232,"[np.float32(8.369054), np.float32(8.369588), np.float32(8.466889), np.float32(8.465469), np.float32(8.285304), np.float32(8.293901), np.float32(8.2944145), np.float32(8.250521), np.float32(8.191826), np.float32(8.1820965), np.float32(8.160442), np.float32(8.128337), np.float32(8.100813), np.float32(8.084454), np.float32(8.063455), np.float32(8.041785), np.float32(8.023506), np.float32(8.00779), np.float32(7.9912353), np.float32(7.9756784), np.float32(7.9617786), np.float32(7.9487977), np.float32(7.9361644), np.float32(7.9244437), np.float32(7.913621), np.float32(7.903409), np.float32(7.8937416), np.float32(7.8847384)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,4,0.2,5.590119466608302,5.097161034244778,"[np.float32(8.782108), np.float32(8.81717), np.float32(9.0006075), np.float32(9.123886), np.float32(9.104292), np.float32(9.184244), np.float32(9.282623), np.float32(9.341657), np.float32(9.377847), np.float32(9.444113), np.float32(9.504875), np.float32(9.550926), np.float32(9.594845), np.float32(9.644839), np.float32(9.689222), np.float32(9.72859), np.float32(9.767413), np.float32(9.805911), np.float32(9.841057), np.float32(9.873998), np.float32(9.905902), np.float32(9.93635), np.float32(9.964769), np.float32(9.991746), np.float32(10.017518), np.float32(10.041914), np.float32(10.064917), np.float32(10.0867605)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,4,0.3,4.510841036256518,4.081569038188087,"[np.float32(8.504519), np.float32(8.516703), np.float32(8.643681), np.float32(8.68266), np.float32(8.551265), np.float32(8.583343), np.float32(8.615223), np.float32(8.602632), np.float32(8.572026), np.float32(8.585979), np.float32(8.589163), np.float32(8.579852), np.float32(8.573114), np.float32(8.576345), np.float32(8.574123), np.float32(8.569698), np.float32(8.5675535), np.float32(8.5671015), np.float32(8.564829), np.float32(8.562552), np.float32(8.561146), np.float32(8.559904), np.float32(8.5582285), np.float32(8.55676), np.float32(8.555568), np.float32(8.554374), np.float32(8.55314), np.float32(8.552042)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,6,0.0,2.826096869907927,2.5386161236024125,"[np.float32(7.6291), np.float32(7.761782), np.float32(7.7994013), np.float32(7.707695), np.float32(7.644693), np.float32(7.5115786), np.float32(7.277158), np.float32(7.2614026), np.float32(7.203803), np.float32(7.1226315), np.float32(7.041833), np.float32(6.957172), np.float32(6.8818154), np.float32(6.8346562), np.float32(6.7777543), np.float32(6.7193723), np.float32(6.664393), np.float32(6.613369), np.float32(6.567587), np.float32(6.525984), np.float32(6.4840784), np.float32(6.4441247), np.float32(6.4068546), np.float32(6.3720984), np.float32(6.339565), np.float32(6.308716), np.float32(6.2791715), np.float32(6.2513356)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,6,0.1,1.7706286793170478,1.606685610588217,"[np.float32(7.2066436), np.float32(7.3000727), np.float32(7.2833433), np.float32(7.1329894), np.float32(6.9919457), np.float32(6.774743), np.float32(6.4573407), np.float32(6.391205), np.float32(6.2813287), np.float32(6.1486464), np.float32(6.016636), np.float32(5.8855276), np.float32(5.7688117), np.float32(5.6834254), np.float32(5.590339), np.float32(5.4981), np.float32(5.4115305), np.float32(5.331483), np.float32(5.2586813), np.float32(5.191642), np.float32(5.1261544), np.float32(5.0642858), np.float32(5.0066032), np.float32(4.9528346), np.float32(4.902534), np.float32(4.8551116), np.float32(4.810188), np.float32(4.768025)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,6,0.2,1.066419182491678,0.9911735660529856,"[np.float32(6.817073), np.float32(6.876319), np.float32(6.81205), np.float32(6.608685), np.float32(6.4018316), np.float32(6.116361), np.float32(5.7338915), np.float32(5.6280828), np.float32(5.4784527), np.float32(5.3082485), np.float32(5.1409655), np.float32(4.9793825), np.float32(4.8364844), np.float32(4.727285), np.float32(4.613191), np.float32(4.5026317), np.float32(4.400054), np.float32(4.306195), np.float32(4.2212753), np.float32(4.1435847), np.float32(4.069268), np.float32(4.000031), np.float32(3.9361806), np.float32(3.8773174), np.float32(3.8228798), np.float32(3.7722406), np.float32(3.7249854), np.float32(3.6811962)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,6,0.3,1.864329006158528,1.6891601999360564,"[np.float32(7.1440372), np.float32(7.248237), np.float32(7.2471337), np.float32(7.1062126), np.float32(6.97546), np.float32(6.7610197), np.float32(6.4335055), np.float32(6.38354), np.float32(6.287996), np.float32(6.166331), np.float32(6.0439644), np.float32(5.920873), np.float32(5.8129935), np.float32(5.741562), np.float32(5.6607456), np.float32(5.5795865), np.float32(5.5037565), np.float32(5.434505), np.float32(5.3730273), np.float32(5.317723), np.float32(5.2632055), np.float32(5.2119083), np.float32(5.1646433), np.float32(5.121207), np.float32(5.081117), np.float32(5.043645), np.float32(5.0082836), np.float32(4.975412)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,12,0.0,2.573454422891132,2.372406625156001,"[np.float32(6.444936), np.float32(6.6375647), np.float32(6.799467), np.float32(6.9192452), np.float32(6.9690557), np.float32(6.969399), np.float32(6.943623), np.float32(6.8916407), np.float32(6.8171563), np.float32(6.711026), np.float32(6.620832), np.float32(6.515745), np.float32(6.3874846), np.float32(6.3952127), np.float32(6.384817), np.float32(6.3600855), np.float32(6.325038), np.float32(6.284709), np.float32(6.2425146), np.float32(6.2002516), np.float32(6.159518), np.float32(6.121555), np.float32(6.0880094), np.float32(6.057839), np.float32(6.031775), np.float32(6.0109496), np.float32(5.9877853), np.float32(5.963672)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,12,0.1,5.290353931157952,4.751135932557576,"[np.float32(7.7708797), np.float32(8.030771), np.float32(8.279225), np.float32(8.500981), np.float32(8.658904), np.float32(8.773625), np.float32(8.8697195), np.float32(8.944391), np.float32(9.00042), np.float32(9.026423), np.float32(9.077489), np.float32(9.116756), np.float32(9.134927), np.float32(9.231307), np.float32(9.311436), np.float32(9.377476), np.float32(9.432197), np.float32(9.4801855), np.float32(9.524315), np.float32(9.565754), np.float32(9.605698), np.float32(9.645077), np.float32(9.68537), np.float32(9.724821), np.float32(9.763936), np.float32(9.803695), np.float32(9.83943), np.float32(9.87224)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,12,0.2,8.341038824153367,7.553063883169687,"[np.float32(8.78939), np.float32(9.125329), np.float32(9.472254), np.float32(9.810534), np.float32(10.09441), np.float32(10.3452015), np.float32(10.589008), np.float32(10.820401), np.float32(11.04082), np.float32(11.23573), np.float32(11.466891), np.float32(11.690968), np.float32(11.896445), np.float32(12.127354), np.float32(12.345342), np.float32(12.550319), np.float32(12.743377), np.float32(12.92828), np.float32(13.106971), np.float32(13.279556), np.float32(13.446481), np.float32(13.608059), np.float32(13.765434), np.float32(13.916007), np.float32(14.060005), np.float32(14.198317), np.float32(14.32919), np.float32(14.453308)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
28,12,0.3,5.111605640189929,4.588024024462352,"[np.float32(7.726898), np.float32(7.9824595), np.float32(8.216614), np.float32(8.419906), np.float32(8.562098), np.float32(8.664101), np.float32(8.749113), np.float32(8.8147745), np.float32(8.863542), np.float32(8.88481), np.float32(8.928517), np.float32(8.960719), np.float32(8.972876), np.float32(9.058039), np.float32(9.127532), np.float32(9.18442), np.float32(9.231682), np.float32(9.273362), np.float32(9.311869), np.float32(9.348111), np.float32(9.383025), np.float32(9.417348), np.float32(9.452307), np.float32(9.486465), np.float32(9.520304), np.float32(9.554717), np.float32(9.585746), np.float32(9.614376)]","[8.44981874600173, 8.218806476800756, 8.198271549945783, 7.751940788759694, 7.119465995215209, 6.411498247913173, 6.362123304649601, 5.965522694923292, 4.9350902268451495, 4.941059134795187, 4.120689595996701, 3.0532617391422274, 3.271780511700916, 3.718721312697109, 3.6940551594278217, 3.2457874929078154, 3.13948193190645, 3.323159712461349, 3.1059809026621767, 3.1657429794798695, 3.475131237075133, 3.3577311967053025, 3.2502101428971746, 2.9756285299816096, 2.923565791719739, 2.591226929948028, 2.4075134727031213, 2.5763256387160975]"
