forecast_horizon,context_window,dropout_rate,rmse,mae,forecast,actual
4,6,0.1,0.2396639962199737,0.2175516264739699,"[np.float32(2.623873), np.float32(2.263325), np.float32(2.2475448), np.float32(2.6589687)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,6,0.2,0.7020288224627805,0.5995650611917144,"[np.float32(1.7184885), np.float32(3.0538306), np.float32(1.903856), np.float32(2.3494039)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,6,0.3,0.7858636608902502,0.7555651389161712,"[np.float32(1.8111823), np.float32(3.191653), np.float32(1.6659338), np.float32(2.0084543)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,12,0.0,0.6122552861918906,0.5030901195465053,"[np.float32(3.36316), np.float32(1.5261773), np.float32(2.0070872), np.float32(2.4690351)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,12,0.1,0.5422405385605078,0.4236545690786178,"[np.float32(1.9386288), np.float32(2.1975255), np.float32(2.54231), np.float32(2.3951423)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,12,0.2,1.1782218368992825,1.055247813937421,"[np.float32(3.256352), np.float32(3.3882265), np.float32(4.0737314), np.float32(4.001313)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,12,0.3,0.8562987180404229,0.6812761364521062,"[np.float32(2.6372876), np.float32(2.8245347), np.float32(3.083397), np.float32(4.105961)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,24,0.0,0.7717989830135727,0.6927767797784593,"[np.float32(1.6643448), np.float32(3.205615), np.float32(2.050506), np.float32(3.1168163)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,24,0.1,0.761309947913263,0.6466302187013583,"[np.float32(2.0311584), np.float32(2.3860402), np.float32(3.582922), np.float32(2.889844)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,24,0.2,1.2427438100304529,1.0977937059703535,"[np.float32(1.4501274), np.float32(2.404334), np.float32(1.3906213), np.float32(4.290277)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,24,0.3,0.6756787922334506,0.6252285264531737,"[np.float32(2.6463234), np.float32(3.5219898), np.float32(1.6074723), np.float32(2.083458)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,1,0.0,0.8957994341473204,0.7593574551826897,"[np.float32(3.7563653), np.float32(2.64364), np.float32(3.411734), np.float32(2.7318254), np.float32(4.823757), np.float32(3.0806475), np.float32(4.098386), np.float32(4.8410835), np.float32(3.3247614), np.float32(3.8543015), np.float32(4.0038686), np.float32(3.9202878), np.float32(3.0230784), np.float32(3.25348), np.float32(3.2941573), np.float32(3.7818954)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,1,0.1,0.6943905397069322,0.5661055300127145,"[np.float32(2.904429), np.float32(2.617407), np.float32(2.8147688), np.float32(3.6191235), np.float32(3.2646792), np.float32(2.610692), np.float32(2.824531), np.float32(2.9190528), np.float32(2.61048), np.float32(2.2076986), np.float32(3.6154401), np.float32(2.8048306), np.float32(2.616017), np.float32(2.8633897), np.float32(3.917767), np.float32(2.9062443)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,1,0.2,0.4930844747201887,0.3921798954229412,"[np.float32(2.9472392), np.float32(2.570254), np.float32(2.9020815), np.float32(3.304235), np.float32(3.7391222), np.float32(3.1761506), np.float32(2.7988944), np.float32(3.2741158), np.float32(3.4695485), np.float32(2.9585547), np.float32(2.7605686), np.float32(2.994294), np.float32(3.2919102), np.float32(3.1180933), np.float32(2.7337751), np.float32(3.231127)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,1,0.3,0.5361188602942212,0.4549828946099515,"[np.float32(3.0977974), np.float32(3.252407), np.float32(2.9599068), np.float32(3.1071951), np.float32(2.6024356), np.float32(3.1763663), np.float32(3.2057092), np.float32(3.7840855), np.float32(2.759326), np.float32(2.9769816), np.float32(2.8475978), np.float32(3.3013859), np.float32(3.002773), np.float32(3.1053808), np.float32(3.3787298), np.float32(3.5516014)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,2,0.0,0.9622202169291704,0.7967518519603776,"[np.float32(1.8079921), np.float32(4.2449446), np.float32(2.677181), np.float32(3.2703037), np.float32(2.9973695), np.float32(2.9291644), np.float32(2.818699), np.float32(3.3761656), np.float32(1.8087357), np.float32(3.724005), np.float32(2.156491), np.float32(2.3000498), np.float32(3.744915), np.float32(3.9434135), np.float32(3.357453), np.float32(4.3336983)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,2,0.1,0.6193297043832333,0.4811757184178992,"[np.float32(2.9330287), np.float32(2.1810296), np.float32(3.1716719), np.float32(2.5014427), np.float32(3.3742092), np.float32(3.3771563), np.float32(3.7221797), np.float32(2.946158), np.float32(3.456239), np.float32(2.6655295), np.float32(2.8490303), np.float32(3.4863198), np.float32(2.7012942), np.float32(2.759807), np.float32(2.1240199), np.float32(3.7101474)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,2,0.2,0.7130674606719951,0.5767721439235735,"[np.float32(3.1649878), np.float32(2.6294081), np.float32(3.315287), np.float32(3.8862543), np.float32(3.4858384), np.float32(3.8604963), np.float32(3.3179357), np.float32(3.7906845), np.float32(3.642418), np.float32(2.8307264), np.float32(3.4259129), np.float32(3.5003598), np.float32(3.2486684), np.float32(3.2147472), np.float32(4.087813), np.float32(3.845102)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,2,0.3,0.8206620407716015,0.6141187655231602,"[np.float32(2.650674), np.float32(2.3950112), np.float32(1.8731798), np.float32(2.912268), np.float32(3.255073), np.float32(1.6310638), np.float32(3.5669978), np.float32(2.5278344), np.float32(3.5653636), np.float32(3.3883204), np.float32(3.929381), np.float32(3.7841241), np.float32(2.9211957), np.float32(3.2552235), np.float32(2.1083026), np.float32(2.8223364)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,4,0.0,0.9965181072747924,0.8368240535526362,"[np.float32(4.624836), np.float32(2.6760159), np.float32(1.8457971), np.float32(2.7993248), np.float32(4.554721), np.float32(4.5602684), np.float32(3.268379), np.float32(1.6125487), np.float32(3.4753163), np.float32(2.334155), np.float32(2.5324965), np.float32(2.9585426), np.float32(3.4466112), np.float32(3.539667), np.float32(3.101488), np.float32(2.983068)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,4,0.1,0.7671788441008777,0.6001217825939084,"[np.float32(4.816915), np.float32(2.958239), np.float32(3.4862707), np.float32(2.1292202), np.float32(2.9589822), np.float32(4.6820617), np.float32(2.9643352), np.float32(3.3997037), np.float32(2.3733919), np.float32(2.8906088), np.float32(3.394306), np.float32(3.2239802), np.float32(3.2303793), np.float32(3.5353403), np.float32(2.4038332), np.float32(3.417381)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,4,0.2,0.9673289690918704,0.7762887313577815,"[np.float32(2.690293), np.float32(3.5747087), np.float32(2.705274), np.float32(3.365159), np.float32(1.6543744), np.float32(2.8575754), np.float32(2.1386712), np.float32(2.354789), np.float32(1.961477), np.float32(1.1169856), np.float32(2.6451132), np.float32(2.6900206), np.float32(2.2788022), np.float32(2.1267502), np.float32(3.5092785), np.float32(2.5744243)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,4,0.3,1.2640145399797824,1.1260152155636158,"[np.float32(1.7679409), np.float32(1.8072312), np.float32(1.6381574), np.float32(1.6880351), np.float32(1.8501602), np.float32(2.1352262), np.float32(1.9933752), np.float32(2.0098479), np.float32(1.6887292), np.float32(1.8347567), np.float32(2.5313733), np.float32(2.7899745), np.float32(2.4397035), np.float32(2.4884102), np.float32(3.0905063), np.float32(3.3342938)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,6,0.0,1.3071334661240273,0.9608276533789104,"[np.float32(1.2844338), np.float32(0.27487388), np.float32(2.5057936), np.float32(3.2959826), np.float32(2.473738), np.float32(3.127783), np.float32(2.621315), np.float32(1.2995629), np.float32(3.2273626), np.float32(2.8537233), np.float32(1.5241363), np.float32(2.356111), np.float32(2.127524), np.float32(2.689397), np.float32(3.6410644), np.float32(2.3098314)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,6,0.1,0.8982487702186178,0.7695601453163482,"[np.float32(2.4771867), np.float32(3.4488704), np.float32(2.2727115), np.float32(2.8231149), np.float32(3.0696235), np.float32(3.2484426), np.float32(1.8903397), np.float32(1.8441927), np.float32(4.2203393), np.float32(2.9566367), np.float32(2.2860372), np.float32(3.9032326), np.float32(3.7601528), np.float32(2.835955), np.float32(3.4672596), np.float32(4.1199193)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,6,0.2,1.167010959381266,0.9913619743405514,"[np.float32(2.9743931), np.float32(1.5678548), np.float32(3.0380573), np.float32(3.1014576), np.float32(1.9882342), np.float32(1.6786855), np.float32(2.4559267), np.float32(1.0861675), np.float32(2.2126124), np.float32(1.8299074), np.float32(3.854496), np.float32(3.538746), np.float32(1.6163187), np.float32(2.87346), np.float32(2.81579), np.float32(3.708681)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,6,0.3,1.2487673158113428,1.1478075928922902,"[np.float32(2.0280297), np.float32(1.6634005), np.float32(2.7029715), np.float32(1.7067541), np.float32(2.0424373), np.float32(2.888963), np.float32(2.391177), np.float32(1.4865339), np.float32(2.4692016), np.float32(1.4570199), np.float32(1.7395314), np.float32(2.184683), np.float32(1.9748354), np.float32(3.567431), np.float32(2.2298028), np.float32(1.2767575)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,12,0.0,0.915509349919573,0.7276813386752518,"[np.float32(2.1382248), np.float32(1.8825518), np.float32(1.7605598), np.float32(2.4596546), np.float32(2.588369), np.float32(2.6437392), np.float32(3.1215618), np.float32(2.5485096), np.float32(2.6243565), np.float32(3.0789192), np.float32(2.3796723), np.float32(2.4350288), np.float32(2.5969367), np.float32(2.5585997), np.float32(2.3524888), np.float32(3.7115204)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,12,0.1,1.2911378824019168,1.112219797133707,"[np.float32(1.8133572), np.float32(2.3957167), np.float32(1.7493942), np.float32(2.5415711), np.float32(2.0726867), np.float32(2.222538), np.float32(0.6734674), np.float32(2.5921052), np.float32(2.1707535), np.float32(1.7672347), np.float32(1.9852427), np.float32(2.5087218), np.float32(1.0030103), np.float32(2.2158802), np.float32(2.213013), np.float32(2.5018337)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,12,0.2,0.908572054826606,0.8230312477684445,"[np.float32(2.4901972), np.float32(2.662691), np.float32(2.2608194), np.float32(2.2235746), np.float32(2.699419), np.float32(2.8878605), np.float32(1.5381554), np.float32(2.4829674), np.float32(2.363234), np.float32(2.4887462), np.float32(2.5858164), np.float32(2.012182), np.float32(3.293087), np.float32(2.5536284), np.float32(3.4662879), np.float32(3.2511837)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,12,0.3,1.116225331189013,0.992566584613648,"[np.float32(2.141745), np.float32(2.577784), np.float32(1.7611047), np.float32(2.632882), np.float32(1.8109502), np.float32(2.8929284), np.float32(1.9800563), np.float32(2.716506), np.float32(1.5945636), np.float32(2.5988572), np.float32(2.071479), np.float32(2.7837498), np.float32(3.1687453), np.float32(1.2415777), np.float32(3.200031), np.float32(1.2434112)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,24,0.0,0.9606332134282992,0.7739033721689872,"[np.float32(3.680145), np.float32(3.6471908), np.float32(3.6394088), np.float32(2.104185), np.float32(1.4627535), np.float32(3.0886064), np.float32(1.56929), np.float32(1.7879732), np.float32(2.6425893), np.float32(3.1074202), np.float32(2.837876), np.float32(2.2245874), np.float32(1.6261681), np.float32(2.5600257), np.float32(3.1550827), np.float32(1.018154)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,24,0.1,1.519316337895375,1.2013807682121844,"[np.float32(3.6905987), np.float32(1.1573194), np.float32(1.4271405), np.float32(3.1308565), np.float32(1.2030089), np.float32(3.5834036), np.float32(0.4502789), np.float32(3.0514295), np.float32(2.1450229), np.float32(0.7019261), np.float32(2.4067953), np.float32(3.0010011), np.float32(1.7536268), np.float32(1.1156504), np.float32(2.8690186), np.float32(1.644753)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,24,0.2,1.3686686972870257,1.2088399619453185,"[np.float32(1.8999223), np.float32(1.5888189), np.float32(1.6623936), np.float32(1.958374), np.float32(2.042798), np.float32(1.3606414), np.float32(1.727251), np.float32(1.3877976), np.float32(1.6906115), np.float32(1.8665335), np.float32(2.2289648), np.float32(2.1127853), np.float32(2.4227285), np.float32(2.1643), np.float32(2.3019507), np.float32(2.4647324)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,24,0.3,1.0603466583473822,0.8749264645556416,"[np.float32(2.1314697), np.float32(2.342625), np.float32(1.646238), np.float32(1.6576904), np.float32(2.3653705), np.float32(1.752044), np.float32(1.9283973), np.float32(2.2917633), np.float32(2.3285716), np.float32(3.0688252), np.float32(2.2021322), np.float32(2.4471173), np.float32(2.962076), np.float32(2.600088), np.float32(2.539308), np.float32(2.8348167)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
